Source_mac,Destination_mac,source_IP,Destination_IP,Protocol,FirstDate,LastDate,FirstStamp,LastStamp,FirstOridinalStamp,LastOridinalStamp,SenPacketsCount,SenBytesSum,SenBytesAvg,SenPayloadSum,SenPayloadAvg,SenLoad,SenTtlAvg,SenAckRate,SenFinRate,SenPshRate,SenSynRate,SenUrgRate,SenRstRate,SenTcpWindowAvg,SenFragmentRate,RecPacketsCount,RecBytesSum,RecBytesAvg,RecPayloadSum,RecPayloadAvg,RecLoad,RecTtlAvg,RecAckRate,RecFinRate,RecPshRate,RecSynRate,RecUrgRate,RecRstRate,RecTcpWindowAvg,RecFragmentRate,Sen_AckDelay,Rec_AckDelay,class
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:01.511760,2022-06-14 22:44:02.011664,12.508006,13.00791,1655239441.51176,1655239442.011664,8,520,65.0,104,13.0,8321.582,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,17,992,58.353,108,6.353,15875.019,64.0,1.0,0.0,0.529,0.0,0.0,0.0,502.0,0.0,0.000471,0.031036,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:01.520421,2022-06-14 22:44:02.019587,12.516667,13.015833,1655239441.520421,1655239442.019587,6,390,65.0,78,13.0,6250.413,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,12,696,58.0,72,6.0,11154.583,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000384,0.045185,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:01.600913,2022-06-14 22:44:02.009629,12.597159,13.005875,1655239441.600913,1655239442.009629,20,1187,59.35,147,7.35,23233.682,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18262.026,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.02369,0.028965,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:02.011935,2022-06-14 22:44:02.511399,13.008181,13.507645,1655239442.011935,1655239442.511399,8,520,65.0,104,13.0,8328.911,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,16,928,58.0,96,6.0,14863.903,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000539,0.031006,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:02.021739,2022-06-14 22:44:02.521613,13.017985,13.517859,1655239442.021739,1655239442.521613,4,260,65.0,52,13.0,4161.041,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,8,476,59.5,60,7.5,7617.906,64.0,1.0,0.0,0.625,0.0,0.0,0.0,502.0,0.0,0.000559,0.077027,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:02.201274,2022-06-14 22:44:02.624853,13.19752,13.621099,1655239442.201274,1655239442.624853,21,1239,59.0,147,7.0,23400.54,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,17621.23,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020564,0.029304,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:02.512013,2022-06-14 22:44:02.521260,13.508259,13.517506,1655239442.512013,1655239442.52126,8,520,65.0,104,13.0,449823.848,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,864,57.6,84,5.6,747399.624,64.0,1.0,0.0,0.467,0.0,0.0,0.0,502.0,0.0,0.000615,0.00036,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:02.522228,2022-06-14 22:44:02.526149,13.518474,13.522395,1655239442.522228,1655239442.526149,5,325,65.0,65,13.0,662921.677,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,9,516,57.333,48,5.333,1052515.648,64.0,1.0,0.0,0.444,0.0,0.0,0.0,502.0,0.0,0.000456,0.000295,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:02.800652,2022-06-14 22:44:03.206622,13.796898,14.202868,1655239442.800652,1655239443.206622,21,1239,59.0,147,7.0,24415.546,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18385.556,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.021997,0.029451,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:03.019965,2022-06-14 22:44:03.519587,14.016211,14.515833,1655239443.019965,1655239443.519587,14,910,65.0,182,13.0,14570.983,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,25,1468,58.72,168,6.72,23505.718,64.0,1.0,0.0,0.56,0.0,0.0,0.0,502.0,0.0,0.000608,0.02222,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:03.401897,2022-06-14 22:44:03.808368,14.398143,14.804614,1655239443.401897,1655239443.808368,21,1239,59.0,147,7.0,24385.443,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18362.888,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020323,0.029043,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:03.520007,2022-06-14 22:44:04.019004,14.516253,15.01525,1655239443.520007,1655239444.019004,7,455,65.0,91,13.0,7294.615,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,876,58.4,96,6.4,14044.139,64.0,1.0,0.0,0.533,0.0,0.0,0.0,502.0,0.0,0.000236,0.035548,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:03.027244,2022-06-14 22:44:03.525566,14.02349,14.521812,1655239443.027244,1655239443.525566,10,650,65.0,130,13.0,10434.999,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,19,1108,58.316,120,6.316,17787.659,64.0,1.0,0.0,0.526,0.0,0.0,0.0,502.0,0.0,0.000646,0.029666,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:04.021692,2022-06-14 22:44:04.521649,15.017938,15.517895,1655239444.021692,1655239444.521649,7,455,65.0,91,13.0,7280.614,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,13,760,58.462,84,6.462,12161.025,64.0,1.0,0.0,0.538,0.0,0.0,0.0,502.0,0.0,0.000445,0.041425,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:04.020241,2022-06-14 22:44:04.518274,15.016487,15.51452,1655239444.020241,1655239444.518274,11,715,65.0,143,13.0,11485.159,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,900,60.0,120,8.0,14456.843,64.0,1.0,0.0,0.667,0.0,0.0,0.0,502.0,0.0,0.000438,0.03295,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:04.002131,2022-06-14 22:44:04.401964,14.998377,15.39821,1655239444.002131,1655239444.401964,21,1239,59.0,147,7.0,24790.29,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18667.749,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020425,0.02839,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:04.521771,2022-06-14 22:44:04.525296,15.518017,15.521542,1655239444.521771,1655239444.525296,3,195,65.0,39,13.0,442425.335,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,7,400,57.143,36,5.143,907539.148,64.0,1.0,0.0,0.429,0.0,0.0,0.0,502.0,0.0,0.000457,0.000278,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:04.559165,2022-06-14 22:44:05.032142,15.555411,16.028388,1655239444.559165,1655239445.032142,8,520,65.0,104,13.0,8795.337,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,876,58.4,96,6.4,14816.759,64.0,1.0,0.0,0.533,0.0,0.0,0.0,502.0,0.0,0.001119,0.000644,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:04.601240,2022-06-14 22:44:05.009710,15.597486,16.005956,1655239444.60124,1655239445.00971,20,1187,59.35,147,7.35,23247.664,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18273.016,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.022047,0.028996,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:05.036949,2022-06-14 22:44:05.528591,16.033195,16.524837,1655239445.036949,1655239445.528591,10,650,65.0,130,13.0,10576.78,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,17,1004,59.059,120,7.059,16337.058,64.0,1.0,0.0,0.588,0.0,0.0,0.0,502.0,0.0,0.001723,0.029695,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:05.201051,2022-06-14 22:44:05.606528,16.197297,16.602774,1655239445.201051,1655239445.606528,21,1239,59.0,147,7.0,24445.22,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18407.902,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020251,0.029059,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:05.075521,2022-06-14 22:44:05.563134,16.071767,16.55938,1655239445.075521,1655239445.563134,8,520,65.0,104,13.0,8531.339,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,17,980,57.647,96,5.647,16078.293,64.0,1.0,0.0,0.471,0.0,0.0,0.0,502.0,0.0,0.000569,0.003228,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:05.801895,2022-06-14 22:44:06.247813,16.798141,17.244059,1655239445.801895,1655239446.247813,20,1187,59.35,147,7.35,21295.343,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16738.463,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023108,0.029787,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:06.013748,2022-06-14 22:44:06.513440,17.009994,17.509686,1655239446.013748,1655239446.51344,12,780,65.0,156,13.0,12487.668,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,22,1288,58.545,144,6.545,20620.663,64.0,1.0,0.0,0.545,0.0,0.0,0.0,502.0,0.0,0.000937,0.02537,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:05.571264,2022-06-14 22:44:06.039596,16.56751,17.035842,1655239445.571264,1655239446.039596,5,325,65.0,65,13.0,5551.605,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,11,632,57.455,60,5.455,10795.736,64.0,1.0,0.0,0.455,0.0,0.0,0.0,502.0,0.0,0.00043,0.000994,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:06.401633,2022-06-14 22:44:06.814127,17.397879,17.810373,1655239446.401633,1655239446.814127,21,1239,59.0,147,7.0,24029.385,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18094.767,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020087,0.029293,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:06.513936,2022-06-14 22:44:06.517825,17.510182,17.514071,1655239446.513936,1655239446.517825,4,260,65.0,52,13.0,534725.616,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,8,464,58.0,48,6.0,954279.56,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000404,0.000372,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:06.518264,2022-06-14 22:44:06.524022,17.51451,17.520268,1655239446.518264,1655239446.524022,5,325,65.0,65,13.0,451463.576,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,805688.843,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000453,0.000413,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:07.003107,2022-06-14 22:44:07.412667,17.999353,18.408913,1655239447.003107,1655239447.412667,20,1187,59.35,147,7.35,23185.803,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18224.393,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.024119,0.028246,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:07.021328,2022-06-14 22:44:07.509491,18.017574,18.505737,1655239447.021328,1655239447.509491,16,1040,65.0,208,13.0,17043.453,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,32,1856,58.0,192,6.0,30416.008,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000646,0.016763,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:07.042305,2022-06-14 22:44:07.512673,18.038551,18.508919,1655239447.042305,1655239447.512673,10,650,65.0,130,13.0,11055.152,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,18,1056,58.667,120,6.667,17960.371,64.0,1.0,0.0,0.556,0.0,0.0,0.0,502.0,0.0,0.000618,0.029753,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:07.600960,2022-06-14 22:44:08.027621,18.597206,19.023867,1655239447.60096,1655239448.027621,21,1239,59.0,147,7.0,23231.503,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,17493.941,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.021024,0.029203,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:08.201372,2022-06-14 22:44:08.647582,19.197618,19.643828,1655239448.201372,1655239448.647582,20,1187,59.35,147,7.35,21281.405,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16727.507,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023575,0.028999,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:08.014880,2022-06-14 22:44:08.508546,19.011126,19.504792,1655239448.01488,1655239448.508546,16,1040,65.0,208,13.0,16853.46,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,30,1752,58.4,192,6.4,28391.598,64.0,1.0,0.0,0.533,0.0,0.0,0.0,502.0,0.0,0.000326,0.01829,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:08.022422,2022-06-14 22:44:08.510057,19.018668,19.506303,1655239448.022422,1655239448.510057,10,650,65.0,130,13.0,10663.694,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19030.592,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000467,0.02544,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:08.800648,2022-06-14 22:44:09.212226,19.796894,20.208472,1655239448.800648,1655239449.212226,21,1239,59.0,147,7.0,24082.865,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18135.039,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.02064,0.028888,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:09.402890,2022-06-14 22:44:09.859174,20.399136,20.85542,1655239449.40289,1655239449.859174,20,1187,59.35,147,7.35,20811.552,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16358.196,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.024319,0.028781,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:09.017386,2022-06-14 22:44:09.507976,20.013632,20.504222,1655239449.017386,1655239449.507976,16,1040,65.0,208,13.0,16959.134,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,31,1804,58.194,192,6.194,29417.574,64.0,1.0,0.0,0.516,0.0,0.0,0.0,502.0,0.0,0.000376,0.017581,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:09.026097,2022-06-14 22:44:09.509147,20.022343,20.505393,1655239449.026097,1655239449.509147,10,650,65.0,130,13.0,10764.912,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19211.227,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000294,0.02529,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:10.002239,2022-06-14 22:44:10.466840,20.998485,21.463086,1655239450.002239,1655239450.46684,20,1187,59.35,147,7.35,20438.998,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16065.362,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.024286,0.028918,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:10.014324,2022-06-14 22:44:10.506128,21.01057,21.502374,1655239450.014324,1655239450.506128,16,1040,65.0,208,13.0,16917.27,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,32,1856,58.0,192,6.0,30190.82,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000323,0.015736,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:10.025960,2022-06-14 22:44:10.508032,21.022206,21.504278,1655239450.02596,1655239450.508032,10,650,65.0,130,13.0,10786.745,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19250.192,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000407,0.025177,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:10.601446,2022-06-14 22:44:11.051730,21.597692,22.047976,1655239450.601446,1655239451.05173,20,1187,59.35,147,7.35,21088.866,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16576.168,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023605,0.030097,Normal
01:00:5e:00:00:fb,02:42:7c:4a:e5:90,224.0.0.251,192.168.0.1,IPV4:UDP,2022-06-14 22:43:55.625300,2022-06-14 22:43:55.625300,6.621546,6.621546,1655239435.6253,1655239435.6253,0,0,,0,,0.0,,,,,,,,,,1,73,73.0,21,21.0,584000000.0,255.0,,,,,,,,0.0,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:11.201446,2022-06-14 22:44:11.605953,22.197692,22.602199,1655239451.201446,1655239451.605953,21,1239,59.0,147,7.0,24503.846,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18452.049,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020401,0.028731,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:11.027261,2022-06-14 22:44:11.510340,22.023507,22.506586,1655239451.027261,1655239451.51034,16,1040,65.0,208,13.0,17222.822,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,27,1596,59.111,192,7.111,26430.407,64.0,1.0,0.0,0.593,0.0,0.0,0.0,502.0,0.0,0.000587,0.019815,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:11.043122,2022-06-14 22:44:11.511157,22.039368,22.507403,1655239451.043122,1655239451.511157,10,650,65.0,130,13.0,11110.257,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19827.535,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.001064,0.024096,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:11.801451,2022-06-14 22:44:12.255738,22.797697,23.251984,1655239451.801451,1655239452.255738,20,1187,59.35,147,7.35,20903.037,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16430.104,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023913,0.029293,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:12.014685,2022-06-14 22:44:12.514159,23.010931,23.510405,1655239452.014685,1655239452.514159,9,585,65.0,117,13.0,9369.837,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,18,1044,58.0,108,6.0,16721.556,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000849,0.028965,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:12.028232,2022-06-14 22:44:12.528166,23.024478,23.524412,1655239452.028232,1655239452.528166,7,455,65.0,91,13.0,7280.947,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,13,760,58.462,84,6.462,12161.582,64.0,1.0,0.0,0.538,0.0,0.0,0.0,502.0,0.0,0.000948,0.041148,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:12.401880,2022-06-14 22:44:12.820990,23.398126,23.817236,1655239452.40188,1655239452.82099,21,1239,59.0,147,7.0,23650.056,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,17809.122,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020933,0.028779,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:12.514795,2022-06-14 22:44:12.567193,23.511041,23.563439,1655239452.514795,1655239452.567193,7,455,65.0,91,13.0,69467.019,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,9,552,61.333,84,9.333,84276.472,64.0,1.0,0.0,0.778,0.0,0.0,0.0,502.0,0.0,0.000543,0.006091,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:12.528734,2022-06-14 22:44:12.571263,23.52498,23.567509,1655239452.528734,1655239452.571263,3,195,65.0,39,13.0,36679.899,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,4,244,61.0,36,9.0,45896.899,64.0,1.0,0.0,0.75,0.0,0.0,0.0,502.0,0.0,0.00034,0.013836,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:13.065915,2022-06-14 22:44:13.415939,24.062161,24.412185,1655239453.065915,1655239453.415939,21,1239,59.0,147,7.0,28317.979,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,21324.192,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.016353,0.024178,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:13.068347,2022-06-14 22:44:13.519586,24.064593,24.515832,1655239453.068347,1655239453.519586,16,1040,65.0,208,13.0,18438.077,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,32,1856,58.0,192,6.0,32904.876,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000352,0.014418,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:13.070881,2022-06-14 22:44:13.522733,24.067127,24.518979,1655239453.070881,1655239453.522733,10,650,65.0,130,13.0,11508.165,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,20537.649,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000131,0.023721,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:13.601063,2022-06-14 22:44:14.059338,24.597309,25.055584,1655239453.601063,1655239454.059338,21,1239,59.0,147,7.0,21628.884,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,16287.125,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023525,0.029061,Normal
02:42:7c:4a:e5:90,33:33:00:00:00:fb,,,34525,2022-06-14 22:43:58.413807,2022-06-14 22:43:58.413807,9.410053,9.410053,1655239438.413807,1655239438.413807,1,107,107.0,103,103.0,856000000.0,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
